PlanName,fy,CostSharing,CostStructure,PlanType,SocSecCovered,StateAbbrev,ppd_id,ActAssets_GASB,ActLiabilities_GASB,ActFundedRatio_GASB,PercentReqContPaid,InflationAssumption_GASB,InvestmentReturnAssumption_GASB,ActCostMeth_GASB,FundingMeth_GASB,EQTotal_Actl,PETotal_Actl,HFTotal_Actl,COMDTotal_Actl,RETotal_Actl,AltMiscTotal_Actl,TotMembership,actives_tot,ActiveSalary_avg,beneficiaries_tot,BeneficiaryBenefit_avg,ActFundedRatio_GASB67
Chicago Teachers,2014,1,"Multiple employer, cost sharing plan",2,0,IL,11,10045543,19503894,0.5151,0.81333,0.0275,0.0775,Projected Unit Credit.,Level Percent Open,0.59,0.027,0.003,0.022,0.092,0,63194,30654,70.133,27722,45.792,0.53235
Chicago Teachers,2015,1,"Multiple employer, cost sharing plan",2,0,IL,11,10344375,19951290,0.5185,0.88357,0.0275,0.0775,Projected Unit Credit.,Level Percent Closed,0.604,0.031,0.003,0.02,0.11,0,63284,29706,72.565,28114,46.947,0.51609
Chicago Teachers,2016,1,"Multiple employer, cost sharing plan",2,0,IL,11,10610747,20246140,0.5241,0.84699,0.0275,0.0775,Projected Unit Credit.,Level Percent Closed,0.539,0.028,0.003,0.024,0.103,0,63556,29543,70.103,28298,48.126,0.47779
Chicago Teachers,2017,1,"Multiple employer, cost sharing plan",2,0,IL,11,10933032,21822010,0.501,0.98758,0.0275,0.0775,Projected Unit Credit.,Level Percent Closed,0.628,0.028,0,0.024,0.086,0,63356,28855,70.358,28439,49.368,0.46571
Chicago Teachers,2018,1,"Multiple employer, cost sharing plan",2,0,IL,11,10969086,22922992,0.4785,0.91662,0.0275,0.07,Projected Unit Credit.,Level Percent Closed,0.601,0.028,0,0.021,0.083,0,66905,28958,72.34,28549,50.583,0.45238
Chicago Teachers,2019,1,"Multiple employer, cost sharing plan",2,0,IL,11,11021812,23252164,0.474,0.78354,0.025,0.07,Projected Unit Credit.,Level Percent Closed,0.594,0.035,0,0.02,0.082,0,67538,29295,74.383,28317,51.878,0.43864
Chicago Teachers,2020,1,"Multiple employer, cost sharing plan",2,0,IL,11,11240208,24073482,0.4543,0.74497,0.0225,0.0675,Projected Unit Credit.,Level Percent Closed,0.559,0.04,0,0.019,0.097,0,68130,30091,74.756,28015,53.141,0.41463
California Teachers,2001,1,"Multiple employer, cost sharing plan",2,0,CA,10,107654000,109881000,0.98,1.23,0.035,0.08,Entry Age Normal,Level Percent Open,0.613,0.044,0,0,0.051,0,618182,428741,47.801,170972,22.019,
California Teachers,2002,1,"Multiple employer, cost sharing plan",2,0,CA,10,108160496,120829000,0.89515,0.9,0.035,0.08,Entry Age Normal,Level Percent Open,0.611,0.044,0,0,0.052,0,638980,442208,49.144,177069,23.969,
California Teachers,2003,1,"Multiple employer, cost sharing plan",2,0,CA,10,108667000,131777000,0.82,0.91,0.0325,0.08,Entry Age Normal,Level Percent Open,0.61,0.05,0,0,0.046,0,650973,448478,53.219,181868,25.933,
California Teachers,2004,1,"Multiple employer, cost sharing plan",2,0,CA,10,114094000,138254000,0.83,0.61531,0.0325,0.08,Entry Age Normal,Level Percent Open,0.662,0.047,0,0,0.047,0,660436,444680,53.441,193245,27.54,
California Teachers,2005,1,"Multiple employer, cost sharing plan",2,0,CA,10,121882000,142192992,0.86,0.74348,0.0325,0.08,Entry Age Normal,Level Percent Open,0.638,0.054,0,0,0.055,0,675636,450282,51.649,201241,29.381,
California Teachers,2006,1,"Multiple employer, cost sharing plan",2,0,CA,10,131237000,150872000,0.87,0.6927,0.0325,0.08,Entry Age Normal,Level Percent Open,0.643,0.06,0,0,0.074,0,687944,453365,53.466,207846,30.954,
California Teachers,2007,1,"Multiple employer, cost sharing plan",2,0,CA,10,148427008,167128992,0.89,0.70964,0.0325,0.08,Entry Age Normal,Level Percent Open,0.622,0.074,0,0,0.098,0,700256,455693,56.849,215641,32.172,
California Teachers,2008,1,"Multiple employer, cost sharing plan",2,0,CA,10,155215008,177734000,0.87,0.80004,0.0325,0.08,Entry Age Normal,Level Percent Open,0.578,0.102,0,0,0.125,0,715716,461378,58.777,223968,33.896,
California Teachers,2009,1,"Multiple employer, cost sharing plan",2,0,CA,10,145142000,185683008,0.78,0.67391,0.0325,0.08,Entry Age Normal,Level Percent Open,0.542,0.128,0,0,0.104,0,723287,459009,59.536,232617,35.492,
California Teachers,2010,1,"Multiple employer, cost sharing plan",2,0,CA,10,140291008,196315008,0.71,0.60039,0.03,0.0775,Entry Age Normal,Level Percent Open,0.516,0.148,0.009,0,0.1,0,718376,441544,59.507,243796,37.266,
California Teachers,2011,1,"Multiple employer, cost sharing plan",2,0,CA,10,143930000,207770000,0.69,0.5177,0.03,0.075,Entry Age Normal,Level Percent Open,0.53,0.148,0.018,0,0.121,0,716617,429600,59.534,253041,38.944,
California Teachers,2012,1,"Multiple employer, cost sharing plan",2,0,CA,10,144232000,214764992,0.67,0.50687,0.03,0.075,Entry Age Normal,Level Percent Open,0.498,0.15,0.002,0,0.145,0,718385,421499,60.233,262038,39.851,
California Teachers,2013,1,"Multiple employer, cost sharing plan",2,0,CA,10,148614000,222280992,0.67,0.48727,0.03,0.075,Entry Age Normal,Level Percent Open,0.536,0.132,0.01,0,0.138,0,721800,416643,61.153,269274,41.346,
California Teachers,2014,1,"Multiple employer, cost sharing plan",2,0,CA,10,158495008,231212992,0.6854,0.50866,0.03,0.075,Entry Age Normal,Level Percent Open,0.573,0.115,0.015,0,0.117,0,732858,420887,62.891,275627,42.541,0.76523
California Teachers,2015,1,"Multiple employer, cost sharing plan",2,0,CA,10,165552992,241752992,0.685,0.53108,0.03,0.075,Entry Age Normal,Level Percent Open,0.574,0.101,0.023,0,0.127,0,748513,429460,65.229,282100,43.545,0.74021
California Teachers,2016,1,"Multiple employer, cost sharing plan",2,0,CA,10,169976000,266704000,0.637,0.68637,0.03,0.075,Entry Age Normal,Level Percent Open,0.548,0.087,0.028,0,0.139,0,764746,438537,68.013,288195,44.735,0.70043
California Teachers,2017,1,"Multiple employer, cost sharing plan",2,0,CA,10,179688992,286950016,0.63,0.83566,0.03,0.075,Entry Age Normal,Level Percent Open,0.564,0.081,0.067,0,0.126,0,779764,445935,69.822,294874,46.211,0.69455
California Teachers,2018,1,"Multiple employer, cost sharing plan",2,0,CA,10,190451008,297603008,0.64,0.7991,0.0275,0.07,Entry Age Normal,Level Percent Open,0.537,0.082,0.11,0,0.128,0,791396,449595,70.918,301859,47.277,0.70987
California Teachers,2019,1,"Multiple employer, cost sharing plan",2,0,CA,10,222399008,310719008,0.66,1.0165,0.0275,0.07,Entry Age Normal,Level Percent Open,0.505,0.092,0.122,0,0.137,0,801260,451429,72.872,308639,48.606,0.72563
California Teachers,2020,1,"Multiple employer, cost sharing plan",2,0,CA,10,235376992,322127008,0.67,0.96894,0.0275,0.07,Entry Age Normal,Level Percent Open,0.477,0.096,0.123,0,0.142,0,805772,448419,75.401,314518,49.94,0.7182
Colorado Municipal,2001,1,"Multiple employer, cost sharing plan",1,0,CO,13,1822413,1746761,1.043,1,0.045,0.0875,Entry Age Normal,Level Percent Open,0.658,0.107,0,0.009,0.099,0,15701,12220,35.727,2788,18.832,
Colorado Municipal,2002,1,"Multiple employer, cost sharing plan",1,0,CO,13,1839632,1966143,0.936,1,0.045,0.0875,Entry Age Normal,Level Percent Open,0.61,0.111,0,0.012,0.112,0,16207,12509,37.953,2941,20.505,
Colorado Municipal,2003,1,"Multiple employer, cost sharing plan",1,0,CO,13,1907786,2379229,0.802,0.69,0.0375,0.085,Entry Age Normal,Level Percent Open,0.588,0.111,0,0.01,0.084,0,16486,12571,38.111,3104,22.535,
Colorado Municipal,2004,1,"Multiple employer, cost sharing plan",1,0,CO,13,1990652,2576988,0.772,0.62,0.0375,0.085,Entry Age Normal,Level Percent Open,0.582,0.102,0,0.01,0.073,0,19396,15184,36.196,3323,24.675,
Colorado Municipal,2005,1,"Multiple employer, cost sharing plan",1,0,CO,13,2358719,3022624,0.78,0.64,0.0375,0.085,Entry Age Normal,Level Percent Open,0.602,0.086,0,0.011,0.061,0,20059,15555,41.31,3578,26.541,
Colorado Municipal,2006,1,"Multiple employer, cost sharing plan",1,0,CO,13,2613386,3288421,0.795,0.85,0.045,0.085,Entry Age Normal,Level Percent Open,0.595,0.083,0,0.011,0.069,0,20755,15959,39.871,3835,28.124,
Colorado Municipal,2007,1,"Multiple employer, cost sharing plan",1,0,CO,13,2892847,3563199,0.812,0.84,0.045,0.085,Entry Age Normal,Level Percent Open,0.59,0.077,0,0.011,0.076,0,22138,16977,40.08,4112,29.845,
Colorado Municipal,2008,1,"Multiple employer, cost sharing plan",1,0,CO,13,2933296,3838083,0.764,0.98,0.045,0.085,Entry Age Normal,Level Percent Open,0.516,0.089,0.015,0,0.089,0,22923,17379,41.366,4396,31.709,
Colorado Municipal,2009,1,"Multiple employer, cost sharing plan",1,0,CO,13,2932628,3850821,0.762,0.96,0.045,0.08,Entry Age Normal,Level Percent Open,0.589,0.096,0.019,0,0.06,0,22132,16166,43.616,4692,33.087,
Colorado Municipal,2010,1,"Multiple employer, cost sharing plan",1,0,CO,13,2926045,4005566,0.73,1.01,0.045,0.08,Entry Age Normal,Level Percent Open,0.577,0.093,0.021,0,0.07,0,22567,16144,43.686,5075,33.878,
Colorado Municipal,2011,1,"Multiple employer, cost sharing plan",1,0,CO,13,2882691,4160015,0.693,1.39,0.045,0.08,Entry Age Normal,Level Percent Open,0.555,0.093,0.021,0,0.086,0,22821,16065,44.704,5320,34.749,
Colorado Municipal,2012,1,"Multiple employer, cost sharing plan",1,0,CO,13,3098721,4157621,0.7453,1.63,0.0425,0.08,Entry Age Normal,Level Percent Open,0.565,0.087,0.025,0,0.081,0,21073,12097,43.289,5901,35.515,
Colorado Municipal,2013,1,"Multiple employer, cost sharing plan",1,0,CO,13,3291298,4502282,0.731,1.16,0.028,0.075,Entry Age Normal,Level Percent Open,0.584,0.078,0.025,0,0.071,0,20989,11954,44.253,6167,36.006,
Colorado Municipal,2014,1,"Multiple employer, cost sharing plan",1,0,CO,13,3629400,4610967,0.787,3.86844,0.028,0.075,Entry Age Normal,Level Percent Closed,0.565,0.078,0.025,0,0.074,0,21338,12084,45.726,6466,36.096,0.80715
Colorado Municipal,2015,1,"Multiple employer, cost sharing plan",1,0,CO,13,3777161,4780698,0.79,0.89132,0.028,0.075,Entry Age Normal,Level Percent Closed,0.555,0.082,0.022,0,0.086,0,21744,12176,46.117,6777,36.681,0.76868
Colorado Municipal,2016,1,"Multiple employer, cost sharing plan",1,0,CO,13,3879197,5213052,0.744,0.99074,0.024,0.0725,Entry Age Normal,Level Percent Closed,0.559,0.084,0.026,0,0.09,0,22549,12736,47.756,7065,37.439,0.73646
Colorado Municipal,2017,1,"Multiple employer, cost sharing plan",1,0,CO,13,4009413,5045932,0.795,1.00683,0.024,0.0725,Entry Age Normal,Level Percent Closed,0.577,0.08,0.034,0,0.086,0,22880,12770,49.551,7369,37.627,0.79368
Colorado Municipal,2018,1,"Multiple employer, cost sharing plan",1,0,CO,13,4070679,5240885,0.777,0.82931,0.024,0.0725,Entry Age Normal,Level Percent Closed,0.534,0.088,0.036,0,0.096,0,23618,13260,49.849,7662,37.834,0.75955
Arkansas Teachers,2001,1,"Multiple employer, cost sharing plan",2,1,AR,8,8166000,8561000,0.954,1.016,0.03,0.08,Entry Age Normal,Level Percent,0.53447,0,0,0,0,0,86448,61389,25.365,17778,17.383,
Arkansas Teachers,2002,1,"Multiple employer, cost sharing plan",2,1,AR,8,8328000,9062000,0.919,1.024,0.03,0.08,Entry Age Normal,Level Percent,0.522,0.062,0,0,0.07,0,89069,62011,26.254,19199,17.405,
Arkansas Teachers,2003,1,"Multiple employer, cost sharing plan",2,1,AR,8,8113000,9445000,0.859,1.026,0.03,0.08,Entry Age Normal,Level Percent,0.505,0.064,0,0,0.08,0,91147,62432,26.963,20271,17.758,
Arkansas Teachers,2004,1,"Multiple employer, cost sharing plan",2,1,AR,8,8424000,10050000,0.838,1.024,,0.08,Entry Age Normal,Level Percent,0.581,0.058,0,0,0.074,0,93617,63185,27.66,21428,18.025,
Arkansas Teachers,2005,1,"Multiple employer, cost sharing plan",2,1,AR,8,8817000,10973000,0.804,1.17,,0.08,Entry Age Normal,Level Percent,0.614,0.061,0,0,0.054,0,97943,65793,29.826,22680,18.3,
Arkansas Teachers,2006,1,"Multiple employer, cost sharing plan",2,1,AR,8,9332000,11623000,0.803,1.091,,0.08,Entry Age Normal,Level Percent,0.63,0.055,0,0,0.061,0,101836,67710,30.714,24153,18.622,
Arkansas Teachers,2007,1,"Multiple employer, cost sharing plan",2,1,AR,8,10519000,12329000,0.853,1.032,,0.08,Entry Age Normal,Level Percent,0.63,0.052,0,0,0.072,0,105526,69226,31.645,25611,18.92,
Arkansas Teachers,2008,1,"Multiple employer, cost sharing plan",2,1,AR,8,11319000,13334000,0.849,1.018,,0.08,Entry Age Normal,Level Percent,0.569,0.061,0.025,0,0.071,0,108661,70172,32.319,26801,19.237,
Arkansas Teachers,2009,1,"Multiple employer, cost sharing plan",2,1,AR,8,10617000,14019000,0.757,1.044,,0.08,Entry Age Normal,Level Percent,0.54945,0.07493,0.03297,0,0.07093,0,111239,70655,32.804,28818,19.592,
Arkansas Teachers,2010,1,"Multiple employer, cost sharing plan",2,1,AR,8,10845000,14697000,0.738,1.073,,0.08,Entry Age Normal,Level Percent,0.572,0.075,0.031,0,0.057,0,114719,72208,32.98,30587,20.034,
Arkansas Teachers,2011,1,"Multiple employer, cost sharing plan",2,1,AR,8,11146000,15521000,0.718,0.959,,0.08,Entry Age Normal,Level Percent,0.571,0.074,0.044,0,0.074,0,116831,72293,33.995,32099,20.47,
Arkansas Teachers,2012,1,"Multiple employer, cost sharing plan",2,1,AR,8,11484000,16139000,0.712,0.899,,0.08,Entry Age Normal,Level Percent,0.55345,0.08891,0.04995,0,0.09391,0,118009,71195,34.362,34160,20.76,
Arkansas Teachers,2013,1,"Multiple employer, cost sharing plan",2,1,AR,8,12247000,16718000,0.733,0.887,,0.08,Entry Age Normal,Level Percent,0.577,0.093,0.054,0,0.09,0,120013,70660,34.92,36254,21.067,
Arkansas Teachers,2014,1,"Multiple employer, cost sharing plan",2,1,AR,8,13375000,17310000,0.773,0.83333,,0.08,Entry Age Normal,Level Percent,0,0,0,0,0,0,120190,70225,35.673,38202,21.522,0.84984
Arkansas Teachers,2015,1,"Multiple employer, cost sharing plan",2,1,AR,8,14434000,18136000,0.796,0.85984,,0.08,Entry Age Normal,Level Percent Closed,0,0,0,0,0,0,126046,68945,36.717,44722,20.496,0.82196
Arkansas Teachers,2016,1,"Multiple employer, cost sharing plan",2,1,AR,8,15239000,18812000,0.81007,0.9381,,0.08,Entry Age Normal,Level Percent Closed,0,0,0,0,0,0,128264,68368,37.235,46959,20.952,0.76745
Arkansas Teachers,2017,1,"Multiple employer, cost sharing plan",2,1,AR,8,16131000,20298442,0.79469,0.97902,,0.075,Entry Age Normal,Level Percent Closed,0,0,0,0,0,0,129641,68337,37.707,48903,21.364,0.79482
Arkansas Teachers,2018,1,"Multiple employer, cost sharing plan",2,1,AR,8,16756000,20935000,0.8,1.00503,,0.075,Entry Age Normal,Level Percent Closed,0.54745,0.11788,0.05694,0,0.11888,0,131709,68645,38.477,50520,21.761,0.8278
Arkansas Teachers,2019,1,"Multiple employer, cost sharing plan",2,1,AR,8,17413000,21709000,0.802,0.9622,,0.075,Entry Age Normal,Level Percent Closed,0.531,0.124,0.057,0,0.12,0,133874,68457,39.065,52384,21.891,0.80964
Arkansas Teachers,2020,1,"Multiple employer, cost sharing plan",2,1,AR,8,18007000,22352000,0.806,,,0.075,Entry Age Normal,Level Percent Closed,0,0,0,0,0,0,134010,66900,40.709,53772,22.22,
Alabama Teachers,2001,1,"Multiple employer, cost sharing plan",2,1,AL,2,17475298,17238616,1.014,1,0.045,0.08,Entry Age Normal,Level Percent Open,0.4289,0,0,0,0,0,194316,130066,33.099,48845,16.762,
Alabama Teachers,2002,1,"Multiple employer, cost sharing plan",2,1,AL,2,17904880,18374174,0.974,1,0.045,0.08,Entry Age Normal,Level Percent Open,0.4203,0,0,0,0,0,197813,128649,33.674,52256,16.974,
Alabama Teachers,2003,1,"Multiple employer, cost sharing plan",2,1,AL,2,18110470,19357736,0.936,1,0.045,0.08,Entry Age Normal,Level Percent Open,0.5276,0,0,0,0,0,202130,129617,34.61,56263,18.269,
Alabama Teachers,2004,1,"Multiple employer, cost sharing plan",2,1,AL,2,18704008,20886190,0.896,1,0.045,0.08,Entry Age Normal,Level Percent Open,0.5798,0,0,0,0,0,207336,131814,34.098,60934,18.785,
Alabama Teachers,2005,1,"Multiple employer, cost sharing plan",2,1,AL,2,19248208,23027338,0.836,1,0.045,0.08,Entry Age Normal,Level Percent Open,0.6024,0,0,0,0,0,214008,135126,35.03,64362,18.81,
Alabama Teachers,2006,1,"Multiple employer, cost sharing plan",2,1,AL,2,19821132,23945100,0.828,1,0.045,0.08,Entry Age Normal,Level Percent Open,0.6378,0,0,0,0,0,222294,138613,36.852,66768,20.959,
Alabama Teachers,2007,1,"Multiple employer, cost sharing plan",2,1,AL,2,20650916,25971534,0.795,1,0.045,0.08,Entry Age Normal,Level Percent Open,0.6513,0,0,0,0,0,227498,141217,39.583,69500,21.081,
Alabama Teachers,2008,1,"Multiple employer, cost sharing plan",2,1,AL,2,20812476,26804116,0.776,1,0.045,0.08,Entry Age Normal,Level Percent Open,0.5966,0,0,0,0,0,230416,141528,42.178,72097,21.236,
Alabama Teachers,2009,1,"Multiple employer, cost sharing plan",2,1,AL,2,20582348,27537400,0.747,1,0.045,0.08,Entry Age Normal,Level Percent Open,0.5916,0,0,0,0,0,229821,137935,42.832,74621,21.459,
Alabama Teachers,2010,1,"Multiple employer, cost sharing plan",2,1,AL,2,20132780,28299524,0.711,1,0.045,0.08,Entry Age Normal,Level Percent Open,0.5968,0,0,0,0,0,233881,136290,42.827,77428,21.69,
Alabama Teachers,2011,1,"Multiple employer, cost sharing plan",2,1,AL,2,19430136,28776316,0.675,1,0.03,0.08,Entry Age Normal,Level Percent Open,0.5742,0,0,0,0,0,233575,135768,42.776,80248,21.935,
Alabama Teachers,2012,1,"Multiple employer, cost sharing plan",2,1,AL,2,18786008,28251368,0.665,1,0.03,0.08,Entry Age Normal,Level Percent Open,0.6041,0,0,0,0,0,235165,133791,44.374,82806,21.967,
Alabama Teachers,2013,1,"Multiple employer, cost sharing plan",2,1,AL,2,19629816,29665844,0.662,1,0.03,0.08,Entry Age Normal,Level Percent Closed,0.6547,0,0,0,0,0,236336,133919,45.289,84774,22.076,
Alabama Teachers,2014,1,"Multiple employer, cost sharing plan",2,1,AL,2,20809872,30837828,0.675,1,0.03,0.08,Entry Age Normal,Level Percent Closed,0.6682,0,0,0,0,0,237589,135230,45.958,86957,22.169,0.67818
Alabama Teachers,2015,1,"Multiple employer, cost sharing plan",2,1,AL,2,21740280,31844844,0.683,1,0.03,0.08,Entry Age Normal,Level Percent Closed,0.6322,0,0,0,0,0,241234,135986,46.313,89332,22.289,0.71011
Alabama Teachers,2016,1,"Multiple employer, cost sharing plan",2,1,AL,2,22645512,33143834,0.683,1,0.02875,0.07875,Entry Age Normal,Level Percent Closed,0.6456,0,0,0,0,0,245075,136731,47.034,91574,22.427,0.67935
Alabama Teachers,2017,1,"Multiple employer, cost sharing plan",2,1,AL,2,23887076,34688080,0.689,1,0.0275,0.0775,Entry Age Normal,Level Percent Closed,0.705,0,0,0,0,0,248355,136941,48.918,93850,22.578,0.71495
Alabama Teachers,2018,1,"Multiple employer, cost sharing plan",2,1,AL,2,25006420,35628400,0.702,1,0.0275,0.077,Entry Age Normal,Level Percent Closed,0.6957,0,0,0,0,0,250905,137161,49.259,96231,22.775,0.72288
Alabama Teachers,2019,1,"Multiple employer, cost sharing plan",2,1,AL,2,25821326,37215472,0.694,1,0.0275,0.077,Entry Age Normal,Level Percent Closed,0.6796,0,0,0,0,0,255739,136325,52.77,98539,23.005,0.69853
Alabama Teachers,2020,1,"Multiple employer, cost sharing plan",2,1,AL,2,26681234,37752800,0.707,1,0.0275,0.077,Entry Age Normal,Level Percent Closed,0.6909,0,0,0,0,0,258228,132707,52.893,100866,23.305,0.67717
Austin ERS,2001,,Single employer,1,1,TX,12,1311300,1360300,0.964,1,0.04,0.08,Entry Age Normal,Level Percent Open,0.69,0,0,0,0,0,10917,7713,41.079,2592,25.327,
Austin ERS,2002,,Single employer,1,1,TX,12,1250900,1440200,0.869,1,0.035,0.0775,Entry Age Normal,Level Percent Open,0.63,0,0,0,0,0,11034,7647,42.109,2783,26.058,
Austin ERS,2003,,Single employer,1,1,TX,12,1348800,1551800,0.869,0.811,0.035,0.0775,Entry Age Normal,Level Percent Open,0.6709,0,0,0,0,0,11051,7432,42.087,2995,26.243,
Austin ERS,2004,,Single employer,1,1,TX,12,1356800,1678200,0.808,0.823,0.035,0.0775,Entry Age Normal,Level Percent Open,0.70343,0,0,0,0.0271,0,11238,7489,43.609,3137,26.178,
Austin ERS,2005,,Single employer,1,1,TX,12,1398800,1794200,0.78,0.652,0.035,0.0775,Entry Age Normal,Level Percent Open,0.6458,0,0,0,0.0539,0,11605,7638,45.643,3297,25.879,
Austin ERS,2006,,Single employer,1,1,TX,12,1497800,1974000,0.759,0.618,0.0325,0.0775,Entry Age Normal,Level Percent Open,0.6774,0,0,0,0.0533,0,12236,8055,48.537,3467,26.049,
Austin ERS,2007,,Single employer,1,1,TX,12,1653500,2112800,0.783,0.6498,0.0325,0.0775,Entry Age Normal,Level Percent Open,0.6536,0,0,0,0.0541,0,12819,8358,49.946,3633,26.444,
Austin ERS,2008,,Single employer,1,1,TX,12,1481400,2246900,0.659,0.7018,0.0325,0.0775,Entry Age Normal,Level Percent Open,0.57,0,0,0,0.0557,0,13348,8643,51.92,3835,26.556,
Austin ERS,2009,,Single employer,1,1,TX,12,1672500,2330900,0.718,0.5769,0.0325,0.0775,Entry Age Normal,Level Percent Open,0.6758,0,0,0,0.0312,0,13203,8142,51.896,4086,26.837,
Austin ERS,2010,,Single employer,1,1,TX,12,1711600,2460700,0.696,0.72,0.0325,0.0775,Entry Age Normal,Level Percent Open,0.68476,0,0,0,0.04849,0,13546,8270,53.069,4335,27.21,
Austin ERS,2011,,Single employer,1,1,TX,12,1790900,2723800,0.657,0.7932,0.0325,0.0775,Entry Age Normal,Level Percent Open,0.6285,0,0,0,0.07,0,13812,8348,54.124,4542,27.466,
Austin ERS,2012,,Single employer,1,1,TX,12,1897700,2968400,0.639,1.0443,0.0325,0.0775,Entry Age Normal,Level Percent Open,0.6597,0,0,0,0.0701,0,14142,8387,56.067,4831,27.873,
Austin ERS,2013,,Single employer,1,1,TX,12,2047900,2909900,0.704,1.049,0.0325,0.0775,Entry Age Normal,Level Percent Open,0.6629,0,0,0,0.0698,0,14642,8592,57.094,5120,28.273,
Austin ERS,2014,,Single employer,1,1,TX,12,2193881.3,3094055.8,0.709,0.9863,0.0325,0.0775,Entry Age Normal,Level Percent Open,0.635,0.0158,0.0484,0.0083,0.0761,0,15414,9028,59.721,5396,28.713,0.71421
Austin ERS,2015,,Single employer,1,1,TX,12,2308087.3,3391796,0.68,1.02099,0.0275,0.075,Entry Age Normal,Level Percent Open,0.612,0.0317,0.0453,0.0064,0.0893,0,15727,9063,61.771,5679,29.156,0.63235
Austin ERS,2016,,Single employer,1,1,TX,12,2423300,3591400,0.675,0.90726,0.0275,0.075,Entry Age Normal,Level Percent Open,0.6217,0.0353,0.0468,0.0068,0.091,0,16279,9364,64.03,5934,29.546,0.62085
Austin ERS,2017,,Single employer,1,1,TX,12,2592460.8,3797823.3,0.683,0.9179,0.0275,0.075,Entry Age Normal,Level Percent Open,0.6145,0.0288,0.0453,0.006,0.0852,0,16801,9612,65.537,6225,30.089,0.69788
Austin ERS,2018,,Single employer,1,1,TX,12,2695400,3989600,0.676,0.9312,0.0275,0.075,Entry Age Normal,Level Percent Open,0.5808,0,0.0954,0,0.0994,0,17469,9838,67.527,6414,30.605,0.61696
